,sin(GLAT),cos(GLON),sin(GLON),log10(Energy_Flux100),log10(Unc_Energy_Flux100),log10(Signif_Avg),LP_index1000MeV,LP_beta,LP_SigCurv,log10(Variability_Index),CLASS1,1_RF,1_NN,2_RF,2_NN,3_RF,3_NN,4_RF,4_NN,5_RF,5_NN
4FGL J1807.9+4650,0.4473554,0.27159277,0.96241224,-11.811411,-12.55378,0.9420645,1.915476,-0.0162841118872165,0.2915101647377014,1.1018293,bll,0.9311329202839469,0.9693494809097196,3.309633486003551e-05,0.00051310923308684,0.0019519940097065824,0.005683830498757237,0.06639730967144362,0.02381349280736777,0.00048467970004272264,0.0006400865510684312
4FGL J1808.1-5013,-0.24346098,0.95791376,-0.2870562,-11.288845,-12.179632,0.9830348,2.5490859,0.1055479794740676,1.7203432321548462,1.6241478,fsrq,0.11619913243423859,0.07297016684591244,0.005263157894736842,0.0020635242458209497,0.0010526315789473684,0.002467849286638222,0.8669587623026037,0.8985651777698394,0.010526315789473684,0.023933281851788907
4FGL J1808.1-1234,0.0636938,0.9573144,0.28904873,-11.086384,-11.669961,0.9359238,2.355767,0.3912656307220459,3.837505578994751,0.9264311,unas,0.05192982456140354,0.011023367458512578,0.37299342105263167,0.3255057978165438,0.08947368421052633,0.035578437255598706,0.06385964912280706,0.024757302078684627,0.42174342105263174,0.6031350953906603
4FGL J1808.2-2028e,-0.0031777576,0.9851577,0.1716515,-10.352173,-11.035201,0.90024424,2.5523794,0.4752469062805176,6.389985084533691,0.66595554,unas,0.008421052631578949,0.0005587871822273623,0.06285087719298249,0.17813924963721592,0.06245614035087723,0.023934523360564623,0.008771929824561405,0.002335357828469188,0.8575000000000003,0.7950320819915232
4FGL J1808.2-1055,0.07736747,0.9496482,0.3133182,-11.077424,-11.635875,0.8566375,3.0667086,0.6349949240684509,4.07301139831543,1.021777,unas,0.05192982456140354,0.008535353082218122,0.4621052631578949,0.23059632397286486,0.0329824561403509,0.0215540628851328,0.13543859649122805,0.12785916129356223,0.31754385964912285,0.6114550987662217
4FGL J1808.2+3500,0.3981219,0.47497886,0.8799972,-11.273735,-12.25403,1.1674694,2.2519836,0.0051613030955195,0.1809410601854324,1.6163722,bll,0.7109430568163714,0.7907931063061109,0.0029280392226820797,0.0006074847496569375,4.7686085453465136e-05,0.0033897256051334313,0.275992212567076,0.20320681602735818,0.01008900530841707,0.0020028673117406595
4FGL J1808.2-3005,-0.084517546,0.99967146,0.025631174,-11.519788,-12.1011095,0.8011132,1.7323184,0.3866445124149322,3.2821083068847656,0.87524694,unas,0.2590490453963309,0.043226632255347945,0.13962553665435828,0.3505009477888042,0.047077532156108284,0.05129830212532991,0.19328847804122495,0.042897806151357035,0.3609594077519773,0.5120763116791611
4FGL J1808.4-3358,-0.11711161,0.99941826,-0.034105662,-11.067024,-12.0591545,1.2540205,2.0749211,0.732620894908905,9.675180435180664,0.9802307,unas,0.009824561403508774,0.0005005592564882283,0.5296420603885819,0.24959698248870532,0.02456140350877194,0.01548421585738748,0.014035087719298253,0.0011446698962730342,0.4219368869798393,0.7332735725011458
4FGL J1808.4-4521,-0.20772877,0.9774913,-0.21097556,-11.348271,-12.130499,0.8338649,2.4988713,0.0968842729926109,1.2654277086257937,0.96074444,unas,0.3947617522864924,0.26075880792426925,0.035839980331208415,0.017611745874779726,0.026742040285899948,0.06508787986981913,0.41375070402947256,0.40379054607371756,0.12890552306692657,0.2527510202574142
4FGL J1808.4-3522,-0.12872778,0.99845684,-0.055533737,-11.592461,-12.227727,0.85649085,1.7606753,0.4835593402385711,3.57901382446289,1.3078585,unas,0.24101388194318074,0.09396286288016492,0.2044021556758069,0.32003867761462224,0.013638310536444766,0.020117165089642525,0.325234513055218,0.1576176260138533,0.21571113878934983,0.40826366840171685
4FGL J1808.5-3701,-0.14229989,0.9966993,-0.08118252,-11.310818,-12.157237,1.1017561,2.1450202,0.4508897066116333,5.362778186798096,1.057106,unas,0.014035087719298248,0.004472514598735972,0.6568932797278233,0.5064101563749083,0.0059649122807017545,0.015115986863412218,0.023859649122807032,0.006745419283082374,0.2992470711493699,0.4672559228798612
4FGL J1808.8-1949c,3.176159e-05,0.9831744,0.18266942,-10.692085,-11.103082,0.6759002,2.4710193,0.3239109814167022,2.592050552368164,0.7532312,glc,0.07230769230769232,0.01568514658870481,0.09846153846153848,0.15593428176555574,0.1969230769230769,0.0801082331240728,0.07384615384615387,0.08488355709916194,0.5584615384615386,0.6633887814225046
4FGL J1808.8+2419,0.33768505,0.63113993,0.775669,-11.72252,-12.358539,0.79323226,2.0784452,0.0052743521519005,0.1090896725654602,1.2529649,bcu,0.8710992329120202,0.8755460155467087,0.0042087280020714855,0.0012217566093202792,0.0022954496083708933,0.005913516424648278,0.12124626982536083,0.11364951194531349,0.001150319652176591,0.0036691994740093324
4FGL J1808.8+3522,0.39797962,0.46842715,0.8835021,-11.932993,-12.46807,0.8338623,1.3072186,0.3781374990940094,2.638181209564209,0.7839616,bll,0.7412980895254644,0.47841486843854214,0.02356714478484682,0.23075866615971327,0.007529608765617531,0.05394682228054025,0.11839341713933722,0.15048512602870412,0.10921173978473397,0.0863945170925002
4FGL J1809.0+5908,0.47540402,0.03547551,0.9993706,-12.06198,-12.620212,0.65501934,1.503878,0.1648095846176147,0.9782475829124452,1.1727304,unas,0.8844960075810258,0.9228219159238814,0.002976105481666345,0.001833161602702422,0.006509721364528422,0.002418038654001249,0.1045584293663127,0.07152395231876872,0.0014597362064669626,0.0014029315006460453
4FGL J1809.0-2853,-0.077057905,0.9989597,0.045600828,-11.532009,-12.088029,0.7869079,1.8276446,0.7311558723449707,4.078424453735352,0.9907588,unas,0.07590559732664999,0.004570187816963549,0.4490047509345756,0.503570686957631,0.03362573099415206,0.012855836837931294,0.06432832080200504,0.010904205126449892,0.37713559994261764,0.4680990832610245
4FGL J1809.2-2726,-0.06552956,0.9976883,0.06795646,-11.1248045,-11.767677,0.9711129,2.18113,0.1670174747705459,2.747268915176392,0.8676057,unas,0.24908189867147448,0.12195299103888514,0.10323649584487536,0.10940052449080001,0.14863613118802244,0.18254876282037755,0.101340626544065,0.10461359384591705,0.39770484775156284,0.4814841278040202
4FGL J1809.3+2042,0.31325665,0.6772194,0.73578113,-11.356539,-12.339187,1.1639011,1.8768251,0.0427926443517208,0.9685707688331604,1.1922157,bll,0.9913821014127211,0.9583887519593012,0.00010083742118221059,0.0009192407972470054,0.0013916809372671848,0.01516177721365642,0.007095313550996418,0.024430986151569186,3.0066677832986764e-05,0.001099243878226188
4FGL J1809.5-0816,0.0943152,0.9351353,0.35429072,-11.267071,-11.789138,0.7090988,3.2496192,0.9252765774726868,3.161931037902832,1.0108304,unas,0.0470239234449761,0.010941530080920447,0.3301754385964913,0.185959248395092,0.029824561403508792,0.01903193889530344,0.23180648591174904,0.28720595625236545,0.36116959064327486,0.49686132637631847
4FGL J1809.7+2910,0.3627771,0.56241,0.8268585,-11.091701,-12.174412,1.4560989,1.6252881,0.1015629395842552,3.4512195587158203,1.6373558,bll,0.9609511030094489,0.9745705691707574,0.0021632553705621593,0.001059183071681507,0.0010277554558734002,0.008149637880686646,0.03585186206772999,0.015614465129296918,6.024096385542169e-06,0.0006061447475773897
4FGL J1809.8-2408c,-0.0398457,0.99284315,0.11942562,-10.839892,-11.304688,0.7698621,2.6305678,0.3580914735794067,3.6403844356536874,0.94141835,unas,0.04385964912280704,0.0121181860946452,0.19719298245614036,0.20003649349593586,0.06140350877192986,0.035384133563127994,0.08526315789473682,0.06713851170671896,0.612280701754386,0.685322675139572
4FGL J1809.8-2332,-0.034847666,0.9916915,0.12863864,-9.37187,-11.06846,2.2552967,1.8701744,0.3315376937389374,45.26217651367188,1.0497615,psr,0.0,0.0008165131819985165,0.028749999999999994,0.1468340932409997,0.04375,0.03440846271472489,0.0025,0.0017518320552787335,0.9250000000000002,0.8161890988069984
4FGL J1810.2-3054,-0.09759263,0.99986243,0.016585847,-11.495157,-12.160195,0.85849416,1.8620794,0.7705614566802979,4.238168716430664,0.9105236,unas,0.07163742690058482,0.0029524946799225427,0.4242251134628631,0.5097602349785658,0.024912280701754396,0.01297294599945775,0.06491228070175442,0.006920583205181807,0.4143128982330434,0.4673937411368723
4FGL J1810.3-1925e,-0.0020560832,0.9814659,0.19163696,-10.27489,-11.049846,1.000253,2.0718699,0.2864435911178589,4.735142230987549,1.2018521,spp,0.009824561403508772,0.019005095134802693,0.07439692982456145,0.36317731646666224,0.1564912280701754,0.03453931644444468,0.007368421052631579,0.03375005385049358,0.751918859649123,0.5495282181035969
4FGL J1810.3+1332,0.26095963,0.758783,0.6513435,-11.610889,-12.259808,0.8771971,2.1296685,0.3028042316436767,2.840028047561645,0.72597253,unas,0.24000950656693404,0.0684882703875005,0.15511029070635232,0.3285380654968442,0.020026927191575675,0.09546410719400117,0.3601762704358591,0.07008651004721785,0.22467700509927904,0.437423046874436
4FGL J1810.4+1700,0.28498444,0.72026443,0.6936996,-11.676554,-12.250916,0.73597425,2.5346956,0.782329797744751,3.3304073810577397,0.8452564,unas,0.15990440845704004,0.01176392675659196,0.19052631578947368,0.4192889690262645,0.03473684210526318,0.021961521607220737,0.37230817428185864,0.059232873481653917,0.2425242593663646,0.4877527091282687
4FGL J1810.5-1415,0.040822253,0.963173,0.26888263,-10.981642,-11.510935,0.6023109,2.700209,0.1789106279611587,1.1857712268829346,0.8411421,unas,0.2507017543859649,0.0747715335829528,0.10701754385964914,0.03513582655046118,0.1594736842105263,0.06539057411131233,0.1691228070175439,0.4490067548269296,0.31368421052631584,0.3756953109283441
4FGL J1810.5+1744,0.2892361,0.7114973,0.7026888,-10.633583,-12.029674,1.6745108,2.2993202,0.2759474515914917,11.282779693603516,1.2136351,msp,0.06428571428571428,0.006005442537448875,0.47428571428571437,0.2711766110570902,0.042857142857142864,0.10341347232613528,0.060000000000000005,0.008626765565098305,0.3585714285714286,0.6107777085142273
4FGL J1810.6-0945,0.077937074,0.94217056,0.3351338,-11.199942,-11.637944,0.7366135,2.639612,0.391089916229248,2.9183735847473145,0.9027425,unas,0.11684210526315787,0.02380127768762545,0.2789473684210527,0.17776101435822952,0.04736842105263161,0.04465081599667137,0.14698245614035083,0.13616843430534503,0.40985964912280687,0.6176184576521286
4FGL J1810.7+5335,0.46035913,0.14295743,0.9897288,-11.534947,-12.369055,1.2065598,1.6445178,0.1116711571812629,2.071049690246582,1.0077897,bll,0.9862432016390017,0.9541869947804672,0.00012110813121467254,0.002282903170213456,0.0001590875164007545,0.015974704827629773,0.013449997870727985,0.02615171669194739,2.6604842654964616e-05,0.001403680529742212
4FGL J1810.8-3347,-0.12332841,0.9996332,-0.027082771,-11.545452,-12.055467,0.8209302,1.7640821,0.2184547632932663,2.271230697631836,0.93467003,unas,0.5435201563248591,0.40366970359291793,0.07040146135576897,0.05864015724324812,0.0664812416253198,0.11916494035982207,0.19938524462354862,0.18049694598934649,0.12021189607050348,0.2380282528146654
4FGL J1811.0+1608,0.2768725,0.72943646,0.68404853,-11.474127,-12.291417,0.9467944,1.6218519,0.144215315580368,1.7964845895767212,1.6636647,bll,0.8695789969940771,0.8783717245068993,7.389362143691714e-05,0.001524201767705857,0.0010883866536392207,0.0031284070204329207,0.1274608040090159,0.11494561752031905,0.0017979187218307522,0.0020300491846430603
4FGL J1811.0-2725,-0.07152691,0.9974256,0.071708545,-11.215539,-11.81119,0.7396796,2.1980195,0.1456787437200546,1.574238419532776,1.0019757,unas,0.2690915306376232,0.2760761754428427,0.053160570814457006,0.02786406568998473,0.20677627320974346,0.07424747110780831,0.13203347768689047,0.34676365756221156,0.33893814765128594,0.2750486301971526
4FGL J1811.2-2759,-0.07688331,0.997999,0.06322934,-11.223635,-11.959582,0.92382294,2.161296,0.0202628504484891,0.412932425737381,1.1172819,bcu,0.4621960387521966,0.726200508360986,0.015493641277972089,0.0030415547687813703,0.22993208428864575,0.09700457759997456,0.14778353420983484,0.1392910705779032,0.14459470147135056,0.0344622886923549
4FGL J1811.3+0340,0.18399942,0.85136324,0.5245766,-10.9112,-12.048763,1.4675606,1.5092179,0.0932621508836746,3.788975477218628,1.5488917,bll,0.9207704746560194,0.9684360607153599,0.001539964447540897,0.0015380049107858492,0.009574958554984343,0.017562756979674285,0.0681146023414554,0.011622475250194601,0.0,0.0008407021439853435
4FGL J1811.3-2403,-0.044363525,0.9923272,0.12363949,-10.85917,-11.4536705,1.0394903,1.9364927,0.2239890843629837,3.3496956825256348,0.7894272,msp,0.08845363408521303,0.047303211783883616,0.09697368421052632,0.19717979861219012,0.34719298245614033,0.20523330856845237,0.030195488721804508,0.028008365415787984,0.4371842105263159,0.5222753156196859
4FGL J1811.5-1925,-0.006310793,0.9810049,0.19398287,-11.23432,-11.820723,0.7827217,0.07751632,0.4630876779556274,2.657527446746826,1.087878,psr,0.14795698924731182,0.8295725172809288,0.12933333333333338,0.013924424773523807,0.25600000000000006,0.08484962969633099,0.10537634408602153,0.06020059853195381,0.36133333333333334,0.011452829717262624
4FGL J1811.5-1844,-0.0006962624,0.97892046,0.20424198,-10.621848,-11.25893,0.98341525,2.385701,0.5854335427284241,6.308680057525635,0.8694284,spp,0.003157894736842105,0.0008123957421202077,0.09048088972431077,0.2565052529498374,0.051578947368421085,0.016785737912273502,0.0028070175438596493,0.0029290299238284145,0.8519752506265664,0.7229675834719403
4FGL J1811.7-1442,0.032761604,0.96434987,0.26463047,-11.275494,-11.76326,0.8108601,1.675918,0.3877539932727813,2.974947214126587,0.8285648,unas,0.09279489069601797,0.04634080635386361,0.1252631578947368,0.33656172856712585,0.1312280701754386,0.06860529546212754,0.050187565444332935,0.04317663521760791,0.6005263157894735,0.505315534399275
4FGL J1811.9-2336,-0.042908344,0.9913067,0.13157131,-10.889885,-11.317649,0.7643645,2.5326538,0.3613708913326263,3.748058319091797,1.0530775,unas,0.039649122807017566,0.01603738869577343,0.2207127192982456,0.21708671698652846,0.07263157894736846,0.028599008750438134,0.07964912280701758,0.08639742239310694,0.587357456140351,0.6518794631741529
4FGL J1812.2-0856,0.0784944,0.9367994,0.3498669,-11.085215,-11.635247,0.8369494,3.2028112,0.784004271030426,4.5585784912109375,1.2544849,unas,0.06192982456140354,0.009703111160326463,0.4024561403508772,0.21041704901505276,0.03017543859649124,0.013101113351314045,0.19421052631578936,0.22460805039665185,0.3112280701754386,0.5421706760766549
4FGL J1812.4-4417,-0.21053499,0.9820075,-0.18884192,-11.654926,-12.161968,0.724893,2.4601285,0.3875457346439361,2.266911268234253,0.9904412,unas,0.16386122926992489,0.07549507981172499,0.07479082321187586,0.09087260908226735,0.009824561403508772,0.027421270129795026,0.4771584738339888,0.3270827608965765,0.27436491228070187,0.47912828007963626
4FGL J1812.4+4441,0.42780337,0.3071186,0.95167124,-11.854233,-12.413962,0.69698495,2.2638383,0.0146318692713975,0.1481033265590667,1.0628799,unas,0.8137063528356792,0.7199787551929496,0.00694524145413198,0.003176192124990586,0.00248276306018535,0.0072283907715804145,0.16489579086180284,0.2597968423280763,0.011969851788200713,0.009819819582403095
4FGL J1812.8-3144,-0.113162756,0.99996525,0.008338669,-11.337807,-12.154099,1.0980675,1.5169693,0.44972625374794,5.079953193664551,0.93252254,unas,0.04736842105263161,0.006677770641067104,0.6082451635881762,0.7188106593290399,0.024210526315789484,0.02227685839295481,0.018245614035087725,0.0038737710564313633,0.301930275008315,0.24836094058050692
4FGL J1812.9+4249,0.4189851,0.33964145,0.940555,-11.62554,-12.390441,0.82632154,2.4876134,0.1149024963378906,1.3464127779006958,1.1231225,bcu,0.222809851007934,0.30529372122035225,0.009771979104668092,0.011501894496850795,5.198180636777128e-06,0.011071330003877649,0.7579411510333265,0.6371984181622357,0.009471820673434593,0.03493463611668354
4FGL J1813.0-0049c,0.14189605,0.8847428,0.46607953,-11.326147,-11.973036,0.6936983,3.6215265,0.998199224472046,3.841617107391357,0.64392066,unas,0.08807017543859648,0.004797312425760245,0.27368421052631586,0.21724336888332496,0.04736842105263161,0.031011688354993627,0.16701754385964912,0.09471391759113652,0.4238596491228071,0.6522337127447843
4FGL J1813.1-1737e,0.002985991,0.97454876,0.22417569,-9.7859,-11.030176,1.5146207,2.2264528,0.107431873679161,5.491898059844971,0.97394276,spp,0.050847953216374295,0.029579326405797076,0.018947368421052636,0.17015030887329596,0.5782529239766083,0.47441034292668005,0.018267543859649134,0.01218139315492914,0.33368421052631586,0.3136786286392976
4FGL J1813.1-1611,0.014863098,0.9693674,0.24561536,-11.479628,-12.044924,0.68175167,0.29497242,0.9312692284584044,2.580127000808716,0.9266246,unas,0.20830628600666087,0.0859398888102617,0.1628433151845129,0.3233138175169912,0.18138581053813307,0.0665078189646111,0.15085154035943796,0.08829732032702207,0.29661304791125503,0.43594115438111386
4FGL J1813.2-1128,0.054042783,0.9491295,0.31488597,-10.875205,-11.415896,0.9237995,2.423005,0.2228026986122131,3.031473159790039,0.7512352,unas,0.10543859649122807,0.022230943615754773,0.11543859649122801,0.15512961420497895,0.1985964912280701,0.13574694299243162,0.08333333333333334,0.03870871845366778,0.49719298245614035,0.648183780733167
4FGL J1813.4-1246,0.04261627,0.9550507,0.29644245,-9.605975,-11.210048,2.078863,2.339954,0.3184007406234741,29.281896591186523,0.90545917,psr,0.006,0.00043874570841557136,0.041,0.0566539279622388,0.10700000000000005,0.04728600940540684,0.011,0.0009937519862334844,0.8350000000000002,0.8946275649377053
4FGL J1813.5+3144,0.36449087,0.5198398,0.8542637,-10.770956,-11.911748,1.5442615,1.9333458,0.0413115471601486,2.156740427017212,2.4824426,bll,0.807209252068077,0.818576181597583,0.0044444444444444444,0.00027100229812165676,0.05336747474747475,0.0016963417078088893,0.12496819609779217,0.17899070951240484,0.010010632642211588,0.00046576488408150117
4FGL J1813.5+2819,0.34522122,0.5701204,0.82156116,-11.634789,-12.46954,1.0746595,1.2157753,0.4572510719299316,4.600040435791016,0.76636153,unas,0.10715792846981212,0.024762192569102167,0.7944636100054054,0.8284208042906414,0.002105263157894737,0.028079905823121185,0.03631032822857871,0.008336687820743066,0.05996287013830877,0.11040040949639225
4FGL J1813.6+0614,0.19484359,0.82673043,0.5625983,-11.068151,-12.117879,1.375944,1.7119527,0.153039202094078,4.355742454528809,1.4054755,bll,0.913575066655823,0.7947690809061181,0.020302267143545553,0.06441165614483621,0.0044481112345472525,0.05899725838566411,0.05596026925179857,0.0652167223980092,0.005714285714285714,0.016605282165372465
4FGL J1813.7-1536,0.017552767,0.96685386,0.25533032,-10.986027,-11.540891,0.7603066,2.336661,0.0419796518981456,0.6444686651229858,0.9285399,unk,0.20664388958782548,0.33926860762486033,0.03157894736842107,0.011493256752120307,0.364155388471178,0.14761796327047894,0.08298727164859888,0.3251882609310914,0.3146345029239765,0.17643191142144907
4FGL J1813.7-1152,0.048606068,0.95064694,0.3102747,-10.97059,-11.469816,0.95759034,2.0625758,0.3608638048171997,3.721709728240967,0.79021674,unas,0.038245614035087735,0.008662891551956488,0.2028179824561404,0.35959398643838386,0.0747368421052632,0.04877682650507239,0.025146198830409368,0.010956230306041748,0.6590533625730993,0.5720100651985457
4FGL J1813.7-6846,-0.3723836,0.824736,-0.56551796,-11.435056,-12.222006,1.0679864,2.251805,0.1384030282497406,2.2564947605133057,1.1849688,unas,0.5411012436337029,0.4731925915553772,0.05979084069135406,0.016792592752968783,0.006072826884000314,0.03944314505070924,0.2969844227429861,0.3168965783336344,0.09605066604795666,0.15367509230731047
4FGL J1814.0+3828,0.39699963,0.41275302,0.910843,-11.794641,-12.4860735,0.80155647,2.2648668,-0.0266176722943782,0.4537712633609772,1.2079903,bll,0.831575584187373,0.7783426084373316,0.0028064801383686834,0.0014468245595934098,0.0001304880190563406,0.00467530172037,0.1639857139442526,0.20865865090827368,0.0015017337109493253,0.006876614374431213
4FGL J1814.2+4114,0.40874264,0.36605108,0.93059474,-11.738752,-12.41692,0.71152174,2.4698353,0.1604524850845337,1.433369517326355,1.2216338,fsrq,0.26848774356489435,0.21046215032471816,0.004857142857142858,0.010424660118681844,0.0,0.004371229059622888,0.7237247106475598,0.7460025950804271,0.0029304029304029304,0.02873936541655004
4FGL J1814.2-1012,0.060655273,0.94211054,0.33530235,-11.059264,-11.637201,0.76309264,3.8486352,0.9826961755752563,3.788503408432007,1.2058446,unas,0.06614035087719303,0.009587217383794457,0.3470175438596492,0.12674007889315436,0.04105263157894739,0.020393492467581265,0.21666666666666667,0.384206539941767,0.32912280701754404,0.459072671313703
4FGL J1814.2-3000,-0.1036916,0.9992891,0.0376998,-11.510858,-12.046683,0.8274116,1.9695916,0.3032853007316589,2.54482364654541,0.9614265,unas,0.20970280267998384,0.14747923499857638,0.08225447828734057,0.13398516928082865,0.05607052958274717,0.06891670737776995,0.25776408389814853,0.1728117785450963,0.3942081055517802,0.4768071097977287
4FGL J1814.4+2429,0.3191918,0.6221121,0.78292817,-11.483372,-12.16822,0.66550446,3.2432578,0.3171864151954651,1.7997589111328125,0.9436589,unas,0.1921797240871651,0.03928766096593748,0.06409356725146202,0.03233703571996944,0.010877192982456142,0.020839125961304272,0.5867663590694443,0.7673739610042634,0.14608315660947238,0.14016221634852563
4FGL J1814.4+2953,0.35121143,0.5463788,0.8375382,-11.595355,-12.2769785,0.7034739,2.6404672,0.0550338327884674,0.6459863781929016,1.5860248,fsrq,0.10438269275769275,0.05052347502843655,0.00125,0.0007163043962298653,0.0,0.0004886108004814553,0.8893504153504153,0.944892923084085,0.005016891891891893,0.003378686690767016
4FGL J1814.4+3132,0.360321,0.52187943,0.85301924,-11.347843,-12.013151,1.0573069,1.8677554,0.3286454379558563,4.514207363128662,1.0487638,msp,0.11374439743535628,0.060604209121969295,0.6389758509464393,0.6903503531362947,0.02095238095238096,0.03998380022290882,0.048625350463803396,0.037293113025258874,0.17770202020202022,0.17176852449356847
4FGL J1814.6-3621,-0.15575504,0.9981512,-0.06078006,-11.649354,-12.250603,0.7942712,1.7673442,0.1827272325754165,2.0091118812561035,0.8393849,unas,0.7190384232526853,0.501514611940331,0.05393695825502069,0.037907174289332865,0.024426045830469506,0.13761355164179936,0.15763453620606294,0.16058799686832936,0.04496403645576149,0.16237666526020736
4FGL J1814.6-2537,-0.06907889,0.9943601,0.10605673,-11.388421,-11.9262495,0.82188725,2.0967548,0.4979142844676971,3.3027567863464355,1.0901775,unas,0.050000000000000024,0.03037859984670767,0.20140350877192986,0.30859938924783525,0.0417543859649123,0.02403666910716003,0.12596491228070175,0.08418163649474575,0.580877192982456,0.5528037053035516
4FGL J1814.7-3420,-0.14013377,0.9995829,-0.02888022,-11.294527,-12.104572,1.0613676,2.301656,0.5386165976524353,5.289139747619629,0.9954382,unas,0.030877192982456152,0.0028096024933464358,0.4954840942481598,0.4403479449489649,0.02842105263157896,0.013737675323898644,0.054385964912280725,0.006247078917024901,0.3908316952255246,0.5368576983167652
4FGL J1815.1+5917,0.4636291,0.030564988,0.99953276,-11.725878,-12.386327,0.99086297,2.8097613,0.7654709815979004,5.036344051361084,1.1395409,unas,0.07828460038986358,0.01920607050671043,0.23263157894736844,0.4119601859207596,0.02105263157894738,0.017639848099296213,0.4262670565302145,0.1461191753702355,0.2417641325536062,0.40507472010299833
4FGL J1815.2-2715,-0.084437914,0.99663615,0.0819532,-11.197896,-11.825662,0.96490234,2.0870404,0.1828664541244506,2.93201208114624,1.0672739,bcu,0.2168949735293488,0.21932803698601303,0.108012811634349,0.10729940241687225,0.1373380527341746,0.10855357551087841,0.11713095177746527,0.18687369384289768,0.42062321032466227,0.3779452912433386
4FGL J1815.3-1336,0.028247477,0.9576323,0.28799376,-11.330699,-12.101871,0.8331355,0.8631288,0.9978798627853394,4.039640426635742,1.1455942,unas,0.07785296574770263,0.006701551281171057,0.5511782402133278,0.6789865186716215,0.03842105263157896,0.012140527789037445,0.06176691729323311,0.010234123955078025,0.2707808241141575,0.2919372783030918
4FGL J1815.8-1416,0.020835908,0.9602643,0.27909213,-10.834096,-11.416615,1.0014081,2.2458537,0.2341247498989105,3.4978954792022705,0.6139543,unas,0.0653383458646617,0.009996051956900481,0.19368421052631574,0.22958134393524854,0.16736842105263156,0.13054548276906094,0.03641604010025065,0.010843408135330879,0.5371929824561403,0.6190337132034593
4FGL J1816.1-3908,-0.18200417,0.9947821,-0.102022514,-11.540825,-12.180634,0.78658146,2.6258929,0.3409539759159088,2.7926158905029297,0.66715944,unas,0.20850877192982453,0.02584881964473046,0.07052631578947373,0.160868813977051,0.023859649122807032,0.05699037418504166,0.36900000000000016,0.07390592474898171,0.3281052631578948,0.6823860674441952
4FGL J1816.2-1654c,-0.002362481,0.9705828,0.24076775,-10.509307,-11.174234,0.92307866,3.0578973,0.8892947435379028,6.5054030418396,0.8046127,unk,0.0168421052631579,0.0008506459918719514,0.10380325814536343,0.17264846907902875,0.03894736842105265,0.018272168680487033,0.02385964912280703,0.013031775272603843,0.8165476190476193,0.7951969409760087
4FGL J1816.3-2903,-0.102699116,0.99842143,0.056166764,-11.5184145,-12.3344555,0.8814532,2.0579593,0.9948728084564208,4.835018157958984,0.8050398,unas,0.04912280701754388,0.0013126838532366246,0.5464451192082769,0.45968449546344853,0.019415204678362576,0.012543766853042643,0.06175438596491231,0.004491504245129079,0.3232624831309041,0.5219675495851432
4FGL J1816.4-0057,0.12781763,0.88246024,0.470387,-11.543235,-11.92058,0.30204844,2.0565088,0.2482389658689499,1.4921211004257202,0.85070276,unas,0.1376455687758033,0.18058667477459436,0.1517778348245083,0.07829877986050353,0.16684472145275464,0.04965881112565661,0.2374672415893461,0.32332154684591824,0.3062646333575875,0.3681341873933271
4FGL J1816.4-2727,-0.090057,0.9967122,0.08102361,-11.27943,-11.85268,0.9250922,2.0074592,0.3274199366569519,4.093417644500732,0.90836316,unas,0.04842105263157897,0.013485379908123275,0.30842105263157893,0.42390065751837047,0.06561403508771935,0.03590575074320785,0.04795321637426903,0.014708288152000365,0.5295906432748537,0.511999923678298
4FGL J1816.4-6405,-0.35099903,0.86952454,-0.49388975,-11.414553,-12.276512,1.1599491,2.1918485,0.3140296041965484,4.848396301269531,1.1740364,unas,0.08981764949314446,0.04616120517772568,0.559386863649381,0.3772052344187404,0.011622807017543865,0.026677008985881732,0.12956390688883782,0.05147576883139342,0.20960877295109287,0.4984807825862586
4FGL J1816.5-1208c,0.03607513,0.95021105,0.311607,-10.955694,-11.532846,0.7683612,2.1762006,0.1407907754182815,0.7675418853759766,1.0794299,unas,0.17556975382670917,0.3337299008301127,0.04869190520160053,0.01266337101427362,0.32882640812557706,0.06289811886469997,0.06727742992213667,0.44475882795399846,0.3796345029239768,0.14594978133691536
4FGL J1816.5+4510,0.4184189,0.29526833,0.95541435,-10.975937,-12.30112,1.6549927,1.7194602,0.3619017899036407,11.587973594665527,0.7928183,msp,0.010434782608695651,0.0036863457352705607,0.7673849781458478,0.6330475712623811,0.002608695652173913,0.06091777404339418,0.002608695652173913,0.0014084168556147145,0.21696284794110882,0.30093989210333943
4FGL J1816.7+1749,0.26734692,0.7029158,0.7112731,-11.394881,-12.219945,1.0976423,1.9230018,0.2306489050388336,3.335781574249268,0.8804239,unas,0.5383712391402428,0.20719228295740727,0.20262038338009797,0.35230813070403266,0.02741568886828133,0.14435037744963355,0.13972577122596072,0.09183956602268281,0.09186691738541727,0.2043096428662438
4FGL J1816.8-2800,-0.09592115,0.9973268,0.07307062,-11.4946375,-12.139584,0.7128076,2.7919767,0.987545609474182,3.7357969284057617,0.88842124,unas,0.11578947368421054,0.005290361261762509,0.15649122807017543,0.3251061887615813,0.020701754385964926,0.0157519371741937,0.26982456140350863,0.06589439862674815,0.43719298245614047,0.5879571141757143
